
2026-01-26,09:15:26,GAIL.NS,GAIL,160.85,Bearish,24.5,166.93,171.42,WAIT
2026-01-26,09:15:26,IOB.NS,Indian Overseas Bank,34.1,Bearish,24.33,35.62,36.54,WAIT
2026-01-26,09:15:27,TMPV.NS,Tata Motors Passenger Vehicles Ltd,345.0,Bearish,28.28,356.04,357.27,WAIT
2026-01-26,09:15:27,GROWWRLTY.NS,Groww Nifty Realty ETF,8.65,Bearish,13.68,9.64,9.88,WAIT
2026-01-26,09:15:27,CESC.NS,CESC,140.1,Bearish,1.2,160.46,166.43,WAIT
2026-01-26,09:20:25,DIVOPPBEES.NS,Nippon India ETF Dividend Opportunities,83.79,Bullish,50.0,83.14,82.28,WAIT
2026-01-26,09:20:25,HEALTHY.NS,BSL Nifty HealthCare ETF,14.57,Bearish,35.8,14.91,15.06,WAIT
2026-01-26,09:20:25,MAHKTECH.NS,Mahktech,27.13,Bullish,69.35,26.4,26.13,WAIT
2026-01-26,09:20:25,IRCTC.NS,IRCTC,616.6,Bearish,21.34,650.62,668.78,WAIT
2026-01-26,09:20:25,TATAGOLD.NS,Tata Gold ETF,14.98,Bullish,67.81,13.76,12.99,WAIT
2026-01-26,09:20:25,EVINDIA.NS,EVINDIA ETF,29.44,Bearish,12.0,31.03,31.16,WAIT
2026-01-26,09:20:25,GAIL.NS,GAIL,160.85,Bearish,24.5,166.93,171.42,WAIT
2026-01-26,09:20:25,IOB.NS,Indian Overseas Bank,34.1,Bearish,24.33,35.62,36.54,WAIT
2026-01-26,09:20:25,TMPV.NS,Tata Motors Passenger Vehicles Ltd,345.0,Bearish,28.28,356.04,357.27,WAIT
2026-01-26,09:20:25,GROWWRLTY.NS,Groww Nifty Realty ETF,8.65,Bearish,13.68,9.64,9.88,WAIT
2026-01-26,09:20:26,CESC.NS,CESC,140.1,Bearish,1.2,160.46,166.43,WAIT
2026-01-26,09:25:20,DIVOPPBEES.NS,Nippon India ETF Dividend Opportunities,83.79,Bullish,50.0,83.14,82.28,WAIT
2026-01-26,09:25:20,HEALTHY.NS,BSL Nifty HealthCare ETF,14.57,Bearish,35.8,14.91,15.06,WAIT
2026-01-26,09:25:20,MAHKTECH.NS,Mahktech,27.13,Bullish,69.35,26.4,26.13,WAIT
